Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Energy [J](Hourly),SPACE2-1:Zone Lights Total Heating Energy [J](Hourly),SPACE3-1:Zone Lights Total Heating Energy [J](Hourly),SPACE4-1:Zone Lights Total Heating Energy [J](Hourly),SPACE5-1:Zone Lights Total Heating Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly) 
 03/04  14:00:00,8.1125,71.25,11.05,260.,502.8125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.4523599775496,21.1471109716315,20.4223501975945,20.6681493159023,20.1190192612453,20.7832324194177,0.0,0.0 
 03/04  15:00:00,6.925,64.125,10.2375,253.75,84.375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.4050895233122,20.4762218068403,19.6188724685611,19.9322738968383,19.4950308061509,20.1387986596999,0.0,0.0 
 03/04  16:00:00,4.725,64.25,9.925,256.25,21.4375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.071498321102,19.7435677929334,18.9792654578198,19.4417964153675,18.9886910639137,19.9271305091799,0.0,0.0 
 03/04  17:00:00,2.15,63.125,12.2375,266.25,4.625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.4917007610656,18.9814074115892,18.2866351402337,18.8601701321498,18.3110465520621,19.6575901420873,0.0,0.0 
 03/04  18:00:00,0.7875,58.25,11.4625,270.,0.6875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.8903741979154,18.8436904078879,18.6122975416483,18.7890700970717,18.660238239459,19.8100104052288,0.0,0.0 
 03/04  19:00:00,-0.15,56.,12.8625,263.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.3225525590298,18.4892788744467,18.2761567058387,18.472791098731,18.3167145159882,19.6709815580678,0.0,0.0 
 03/04  20:00:00,-1.2875,61.,14.4,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7586168856777,18.1030852876008,17.8462144851231,18.1121265523604,17.8812910201443,19.4220899451084,0.0,0.0 
 03/04  21:00:00,-2.0125,63.375,11.8375,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.2569875944879,17.8547269533046,17.5305748167095,17.877602694881,17.5610607924437,19.2717580294356,0.0,0.0 
 03/04  22:00:00,-2.575,64.875,10.6125,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.8490340190601,17.6760546268648,17.2823108613186,17.7074175520009,17.3089735490018,19.1613134686916,0.0,0.0 
 03/04  23:00:00,-2.8,66.,13.675,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.5003243355563,17.4501668705561,16.9952734301454,17.4845186146103,17.0198644697278,18.9666861450807,0.0,0.0 
 03/04  24:00:00,-3.1125,66.,13.525,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.1824748773979,17.2674017635288,16.762047894219,17.3017849316104,16.7850508186011,18.8090495700157,0.0,0.0 
 03/05  01:00:00,-3.3,64.125,13.3375,266.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.9265689512918,17.1485686189127,16.5960254433857,17.1833324902761,16.6172715213996,18.7168810326588,0.0,0.0 
 03/05  02:00:00,-3.675,64.875,11.9625,270.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.7098680114935,17.0566649578105,16.4688989080868,17.0936644612215,16.4885674285014,18.6447604670177,0.0,0.0 
 03/05  03:00:00,-3.9,64.125,9.8625,263.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.5436077773414,17.022275047689,16.4030118629402,17.0609517368036,16.4209462109186,18.6375484733866,0.0,0.0 
 03/05  04:00:00,-3.9,63.,10.2375,266.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.4100487055928,16.9734731680697,16.32763072154,17.0126129591089,16.3442527472178,18.5968589522847,0.0,0.0 
 03/05  05:00:00,-3.9,64.875,12.1125,276.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.289613900261,16.8850527145765,16.2195902974122,16.9246594262701,16.2356645867319,18.5064053103611,0.0,0.0 
 03/05  06:00:00,-4.2125,66.,11.5875,273.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.1815333249262,16.8202480214512,16.1384935374232,16.8598544392873,16.1541705578219,18.4519866250628,0.0,0.0 
 03/05  07:00:00,-4.4,67.875,8.2375,270.,1.3125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.1096127390741,16.8586768591178,16.2291870520843,16.9248001211994,16.1927545952388,18.4982826862313,0.0,0.0 
 03/05  08:00:00,-4.0875,67.125,7.6375,282.5,4.5625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.4201339563653,21.2661002018589,21.8181130043878,21.3323343147511,21.8222103179559,21.485728817914,3841.63668691472,3666.05105599516 
 03/05  09:00:00,-4.2125,69.75,7.8875,296.25,65.125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.5124724760797,22.1251776174835,22.0001700926133,22.1184488015608,22.0001672818302,22.0007629741424,2766.5381757057,2541.53828420835 
 03/05  10:00:00,-3.4,60.125,8.0125,293.75,296.375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.1636392587213,22.0990347103538,22.0001651429824,22.0924338094317,22.000144342723,22.0005849625011,2134.21322559729,1930.53377633667 
 03/05  11:00:00,-3.1125,56.125,8.2,296.25,315.875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.7710122505892,22.0803294839561,22.0322306255337,22.0742673701727,22.0001137808893,22.0004733521766,1746.62576200226,1572.05171012326 
 03/05  12:00:00,-2.9875,54.875,8.2,306.25,259.1875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.3387972621901,22.0695928114956,22.051391566294,22.064323519708,22.0001035989884,22.0004123812278,1520.91480918135,1359.76691000864 
 03/05  13:00:00,-2.8,53.,7.2625,322.5,136.75,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.768842615069,22.0621197214273,22.000189251303,22.0566466524887,22.000089659886,22.00036532757,1350.72365734103,1210.15914741293 
 03/05  14:00:00,-2.425,53.,7.6375,336.25,173.5625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.8120718496731,20.7686883996385,21.1225308899236,20.6810259516194,20.7664281368728,21.0746687482548,0.0,0.0 
 03/05  15:00:00,-2.2,50.5,7.8875,340.,88.3125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.6089103066798,20.1672669054294,20.4382898891354,19.9634366853119,20.2911236328516,20.5737611962924,0.0,0.0 
 03/05  16:00:00,-2.8875,50.25,8.0125,352.5,85.0625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.3383092455234,19.8367653022602,19.8131446308055,19.5139573402875,19.9939579864268,20.3193361138799,0.0,0.0 
 03/05  17:00:00,-3.9875,52.25,8.2,353.75,8.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.8882851532667,19.177281191948,19.0928771390724,18.9765078146348,19.3000187961268,20.0847086148843,0.0,0.0 
 03/05  18:00:00,-4.775,54.25,7.2625,350.,1.375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.2878948637826,18.5843203928789,18.4188030352405,18.4892768701653,18.5688804660778,19.8564294199855,0.0,0.0 
 03/05  19:00:00,-5.375,55.,5.7625,331.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.6596791140368,18.1525453068103,17.8700825001084,18.113014348344,17.9648536486031,19.6532002765817,0.0,0.0 
 03/05  20:00:00,-5.9125,56.25,4.5125,338.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.0863716403691,17.8380219949113,17.4549336122404,17.8274679272395,17.5171410878156,19.4742268471037,0.0,0.0 
 03/05  21:00:00,-6.7875,62.,3.7875,337.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.5962048196076,17.5815254474942,17.1124823736922,17.5877813838466,17.1568634387538,19.3120242004256,0.0,0.0 
 03/05  22:00:00,-7.2,66.875,3.2875,323.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.1770735083179,17.3734920766869,16.8320724119601,17.389863413532,16.8660310070134,19.1683203000512,0.0,0.0 
 03/05  23:00:00,-6.5125,68.,3.1,313.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.8284465556788,17.2450319871315,16.6441380116378,17.2687559576669,16.6706796866599,19.0480351854019,0.0,0.0 
 03/05  24:00:00,-5.4125,64.875,2.7875,316.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.5667543658508,17.1916647068806,16.5477654568187,17.2221439363881,16.5682964726671,18.9583019023136,0.0,0.0 
 03/06  01:00:00,-4.625,61.125,2.6,345.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.3757766641734,17.0545121212487,16.3613239600417,17.0848106553442,16.3787670365166,18.7434178434101,0.0,0.0 
 03/06  02:00:00,-4.4,60.,2.2875,335.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.2319301591511,16.9846683557128,16.2646229516388,17.0144312280649,16.2799949863462,18.6320018625486,0.0,0.0 
 03/06  03:00:00,-4.4,60.,2.725,345.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.1435738793236,16.9340255353124,16.1961485820271,16.964111583938,16.2102948675941,18.5636294607006,0.0,0.0 
 03/06  04:00:00,-4.4,61.875,1.1625,135.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0801704659506,16.9287140259671,16.1781307264611,16.9571996417887,16.1912515178768,18.549388067918,0.0,0.0 
 03/06  05:00:00,-4.0875,63.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0540730972278,16.974481074384,16.2105833316895,17.0007399774744,16.2222639719503,18.5785841108992,0.0,0.0 
 03/06  06:00:00,-4.2125,66.75,0.9375,18.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0417265624989,16.9619365816074,16.194926268334,16.9886497784002,16.2061777509319,18.556702517232,0.0,0.0 
 03/06  07:00:00,-3.7125,67.125,2.8125,80.,52.875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0428410029037,16.9684867153577,16.4963225437947,17.063273993692,16.2761182987364,18.5284255186821,0.0,0.0 
 03/06  08:00:00,-2.9875,66.,4.225,116.25,204.875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.4264125184773,21.2927349561496,21.881681567431,21.4468417344857,21.8268129591335,21.4492427227471,3843.07380546627,3560.33415626079 
 03/06  09:00:00,-2.425,62.875,3.975,120.,170.0625,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,17.688825323556,22.0356600182844,22.2625282225775,22.0261432373735,22.0005277705327,22.5362488881044,884.407899399341,596.844957911936 
 03/06  10:00:00,-1.5125,57.875,3.6,107.5,396.875,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,18.7864689271942,22.0921114799936,23.7812645179547,22.2723548590014,22.0001176823498,23.762386782837,20.9109086551705,0.0 
 03/06  11:00:00,-0.4125,53.5,3.2875,112.5,753.1875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,20.0242435934327,22.706498036435,24.0040917218779,22.7764704983525,22.1596427545767,24.0035071432066,0.0,0.0 
 03/06  12:00:00,0.375,50.75,2.7875,113.75,691.75,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,20.9152762407648,22.8629140202955,23.6317726767638,22.7927386097425,22.1118743090299,23.8829024314854,33.7145437087874,76.1343904733868 
 03/06  13:00:00,0.9125,45.,3.85,110.,782.1875,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,21.2021431843531,22.0019904719921,21.1251917005871,22.0005972226529,22.0007045327438,22.4934190413992,777.49559400282,1033.96249536795 
 03/06  14:00:00,1.1,44.5,4.975,122.5,758.75,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,21.6754173601514,22.0170240941572,21.7719566380629,22.0001863487655,21.7124195859007,22.5567643685165,78.275832345644,749.049895935591 
 03/06  15:00:00,1.475,44.75,4.5125,130.,632.4375,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.0847967616193,22.6406091032332,21.7434185017945,22.0001775174002,21.7291782625664,23.0326532265313,0.0,571.146541487944 
 03/06  16:00:00,1.7,45.25,5.4125,123.75,382.625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.274905282558,22.8100896179798,21.7378422714763,22.0001635554498,21.7791743968304,23.1253286028408,0.0,685.342387170935 
 03/06  17:00:00,0.6375,51.,4.8875,126.25,136.375,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.0531368226945,22.0747583199486,21.7059466117109,21.9999925410379,21.7212839594272,22.7516498071342,351.439020279911,1127.64066943874 
 03/06  18:00:00,0.0,55.25,4.7875,161.25,14.25,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.5668526404793,22.0266847292595,21.8545883696282,22.0361674612214,21.8670844440084,22.4054402152118,1157.88919826077,1482.86748883776 
 03/06  19:00:00,0.0,57.875,5.2,167.5,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,21.0634279561913,21.7902314176891,21.800775427886,21.610892505623,22.0143651178926,23.1493794394683,0.0,0.0 
 03/06  20:00:00,-0.375,62.125,4.2,166.25,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,20.3723868289182,20.5291015694249,20.5958647502834,20.3924875843085,20.762001360226,22.199119939986,0.0,0.0 
 03/06  21:00:00,-0.6,64.,5.225,170.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,19.5298521025522,19.6030648792167,19.5954927577985,19.5350699647527,19.7053082917714,21.1286606377012,0.0,0.0 
 03/06  22:00:00,-0.6,65.875,6.2,163.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.7585735023681,18.86077871748,18.7510851672178,18.8357876755437,18.8262382133854,20.2007186170492,0.0,0.0 
 03/06  23:00:00,-0.6,67.,6.2,160.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.0869530362642,18.4123589896149,18.1976524273599,18.4094760754852,18.2513026399864,19.7654056959136,0.0,0.0 
 03/06  24:00:00,-0.6,67.,5.575,172.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.5549359262178,18.1220485518444,17.8175878264036,18.13027200006,17.8578138639986,19.491623020748,0.0,0.0 
 03/07  01:00:00,-0.225,67.,5.825,173.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.1398442417962,17.9222752980602,17.5470533559222,17.938902397018,17.5784799070273,19.2873126865323,0.0,0.0 
 03/07  02:00:00,0.375,65.125,5.575,176.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.8302916616782,17.7967474041783,17.3657012078337,17.8152460267886,17.3912079847609,19.1382269268177,0.0,0.0 
 03/07  03:00:00,0.6,64.,5.2,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.6058963093895,17.7198955826372,17.2475186223964,17.7388813803444,17.2689146697805,19.0425625114255,0.0,0.0 
 03/07  04:00:00,0.6,64.,3.2625,192.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.4493024893283,17.688436219185,17.1891345265002,17.7095840223037,17.2075100059822,18.9999699177592,0.0,0.0 
 03/07  05:00:00,0.6,64.,2.4125,175.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.3479192500293,17.6807588416579,17.1583933548849,17.7018516286821,17.1745539043909,18.9851696636756,0.0,0.0 
 03/07  06:00:00,0.6,64.,3.5375,153.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.2675948541269,17.6335048002788,17.0978628780679,17.6554852808652,17.1130007592977,18.9334507363621,0.0,0.0 
 03/07  07:00:00,0.6,65.875,3.1625,168.75,1.875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.1839659428574,17.5284951191487,16.8987876108737,17.5664612074448,16.8935233076206,18.8249389063172,0.0,0.0 
 03/07  08:00:00,0.9125,68.875,3.85,180.,7.1875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.3414760077024,21.5793738883852,21.8743548198735,21.6051193743165,21.8782207266436,21.5702007015435,3633.6869051853,3464.07587859026 
 03/07  09:00:00,1.1,71.875,5.2875,180.,8.875,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,18.3229028350386,22.0419926922841,22.0004428817215,22.033924910636,22.0004827437575,22.6144334046749,814.407910279717,620.778804219052 
 03/07  10:00:00,1.1,78.625,5.0125,186.25,6.4375,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,19.0729678115696,22.0390222804688,22.0864062590732,22.2968695345747,22.0070469083746,23.8012773355797,29.8809157742738,0.0 
 03/07  11:00:00,2.475,76.375,6.85,190.,9.875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,19.7864948659912,22.2722743635979,22.4069418502353,22.6953431899909,22.1364365709289,23.8963858849582,156.848016768001,0.0 
 03/07  12:00:00,4.3625,69.875,7.8875,190.,6.5,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,20.1060053821642,22.0002799020393,21.7745632967808,22.0005455573133,21.7643810304874,23.0546460730317,687.359868546831,309.83105046832 
 03/07  13:00:00,5.,68.,6.45,190.,3.4375,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,20.4321021425103,22.0002468834732,21.7252599072085,22.0003533311207,21.6827407585241,22.5244630333266,898.292193395901,561.109664108421 
 03/07  14:00:00,5.,68.,5.0125,196.25,3.5625,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,20.7454685064877,22.0003749536112,21.7744316856611,22.0004169913642,21.7436364561,22.9332475773148,461.633709919154,171.115124546811 
 03/07  15:00:00,5.375,68.,5.9125,200.,1.75,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.0376736558236,22.0005543454278,21.7457431854792,22.0139139333471,21.7254012293402,23.3872194916242,217.567903503365,0.0 
 03/07  16:00:00,5.6,71.125,5.3875,193.75,0.3125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.228701457744,22.0005106871285,21.7481013248845,22.0005751332097,21.7392566098282,23.4563863820619,249.463418160074,94.6293778039014 
 03/07  17:00:00,5.6,74.875,6.5375,202.5,0.75,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.2417979485666,22.0153468619512,21.8425383879861,22.0126433060416,21.8371061190876,23.1892073160949,589.806579177628,469.451510840546 
 03/07  18:00:00,5.6,80.375,6.45,216.25,6.250000000000000E-002,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.1541793697844,22.0375492625042,22.0009934773996,22.0337791761504,22.0008481787008,23.0451048067155,800.601148595468,698.725061550776 
 03/07  19:00:00,5.6,84.875,4.7,213.75,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,20.784715225644,21.1945569701489,20.6442067059859,21.2558992545315,20.6300308584465,22.7298737253334,0.0,0.0 
 03/07  20:00:00,5.6,90.375,4.4125,216.25,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,20.1092007789079,19.9314338364295,19.3125569832846,19.9982110125329,19.2949294691578,21.421532428041,0.0,0.0 
 03/07  21:00:00,6.2875,88.625,4.6,232.5,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,19.4200767415568,19.2245713945453,18.5630199824806,19.2794414951823,18.5440440960187,20.4064020831784,0.0,0.0 
 03/07  22:00:00,6.7,86.,4.975,227.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.835113320852,18.7049916578923,17.9824981696416,18.7458680049572,17.9653902626218,19.7509281044016,0.0,0.0 
 03/07  23:00:00,6.7,86.,5.825,232.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.3546641992091,18.4226659444822,17.6794926882861,18.4519021840172,17.6647779065127,19.4339611278507,0.0,0.0 
 03/07  24:00:00,6.325,86.,5.2,252.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.9891054693527,18.2540653491181,17.5010264647924,18.2733317505473,17.4884744495411,19.2670125201,0.0,0.0 
 03/08  01:00:00,6.1,86.,4.2875,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7072798696074,18.1533816686654,17.3962249142415,18.1673289140087,17.3853596201229,19.1716429302997,0.0,0.0 
 03/08  02:00:00,5.4125,86.,4.7875,266.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.4808196586768,18.0542411491155,17.2988206452626,18.0658170244106,17.289587363037,19.085548516827,0.0,0.0 
 03/08  03:00:00,4.3125,86.,3.8875,270.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.2821468649286,17.9537408609984,17.2031196383951,17.9643547411108,17.1961146319754,19.024967861992,0.0,0.0 
 03/08  04:00:00,3.2125,86.,3.4125,270.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.1007159411158,17.8650997277589,17.1143219517613,17.8748760363205,17.1094558830584,18.9848839217189,0.0,0.0 
 03/08  05:00:00,2.425,83.5,4.225,288.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.9182606836196,17.7613367806696,17.0205237757233,17.7775048357065,17.0176164758551,18.9235035942253,0.0,0.0 
 03/08  06:00:00,1.5125,82.,4.2875,300.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.7378473414146,17.6649407953692,16.9358732366367,17.6886354163153,16.9347580791742,18.8697684925499,0.0,0.0 
 03/08  07:00:00,1.1,82.,4.1,300.,56.25,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.5842924224711,17.612857076455,17.1583021693864,17.7131563740789,16.9078738669098,18.8351688452341,0.0,0.0 
 03/08  08:00:00,1.475,80.125,3.475,293.75,356.125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.6825918599831,21.6228748483826,21.9157151959351,21.6576205124306,21.8811879918226,21.583468647322,3514.08566681725,3131.9733014164 
 03/08  09:00:00,2.7,75.25,3.4125,283.75,702.9375,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,18.8744505478779,22.0015935624798,23.7379714994515,22.0017630131104,22.0002647409872,22.7797643691675,395.202189366759,229.126467671955 
 03/08  10:00:00,3.9875,69.875,2.975,286.25,808.3125,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,19.904195734324,22.0686008491183,24.0016340475503,22.0885291748157,21.8584664565598,23.369451262625,335.38196874058,281.192795504618 
 03/08  11:00:00,5.4625,64.875,3.5375,277.5,851.75,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,20.7832192188201,22.1585270092858,24.0012501622019,22.1265344994535,21.7110542217265,23.63278826531,11.5978144353528,9.7966373435739 
 03/08  12:00:00,7.85,53.625,3.475,270.,874.1875,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,21.7005681551951,22.7984264012073,24.0023700151845,22.6144133168113,21.5896246775511,23.9513066333256,0.0,0.0 
 03/08  13:00:00,9.5875,44.875,4.4125,288.75,879.25,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,22.473529255807,23.1338462652981,23.8526734413694,22.5974300540647,21.7418556118928,23.7589111576054,0.0,0.0 
 03/08  14:00:00,10.375,41.75,5.2,281.25,857.125,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,23.245938530597,23.9585691412267,23.8857148364449,23.4434532906503,22.2408057537223,23.9933955826167,0.0,0.0 
